created,text,retwc,hashtag,followers,friends,polarity,sentiment
11/6/2019 6:02,b'RT @VinayDokania: 7 Amazing places to visit in Delhi that ll take ur breathe away.. #AAPBJPchokeDelhi\n#DelhiBachao #DelhiAirQuality #DelhiP\xe2\x80\xa6',5,AAPBJPchokeDelhi,5700,479,0.6,4
11/6/2019 6:02,"b'RT @PumpiNsui: Both government loves drama, believe in advertisement and Nautanki instead of doing concrete work for Delhi.\n#AAPBJPchokeDel\xe2\x80\xa6'",4,None,5700,479,0.15,4
11/6/2019 6:02,"b'Metro phase 3 delayd by 2 Yrs &amp; Phs 4 by 1 yr. DTC buses gn down frm 5500 to 3800 while Delhi requires min 11,000 b\xe2\x80\xa6 https://t.co/VxiXukbE7B'",5,None,7335,1070,-0.155555556,0
11/6/2019 6:02,"b""RT @tshamsi88: Prevention is better than cure. \n#AAPBJPchokeDelhi\n\nSC asks Delhi government 'logic' behind odd-even scheme, imposes Rs 1 la\xe2\x80\xa6""",7,AAPBJPchokeDelhi,5700,479,-0.022222222,0
11/6/2019 6:01,b'RT @bhatia_niraj23: Perfect pic to start with .. #AAPBJPChokeDelhi !\n\n#DelhiAirQuality https://t.co/Zwz5pLvmkN',45,AAPBJPChokeDelhi,1072,641,1,4
11/6/2019 6:01,"b'RT @INCIndia: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. Wh\xe2\x80\xa6'",250,None,86,97,-0.075,0
11/6/2019 6:01,b'RT @DilawarIT: Delhi  has become a gas chamber One cannot breathe So many respiratory health issues are a cause of concern for people but t\xe2\x80\xa6',3,None,5700,479,0.5,4
11/6/2019 6:01,b'RT @PumpiNsui: Congress gave clean and green Delhi.\n\nMoAAP gave choked the Delhi with toxic smog by playing with sowing cycle without study\xe2\x80\xa6',3,None,5700,479,0.083333333,4
11/6/2019 6:01,b'RT @ArunDevilz: Odd even is not for to fight pollution problem it\xe2\x80\x99s just a political stunt by Kejriwal which is hence proved by the hoardin\xe2\x80\xa6',10,None,5700,479,-0.083333333,0
11/6/2019 6:01,"b'RT @INCDelhi: Every time Delhi High Court came to the rescue : In Dec 2018 Delhi high court, took suo-motu notice of a fire in south Delhi,\xe2\x80\xa6'",69,None,1072,641,0.16,4
11/6/2019 6:01,b'Delhi lacks public transport : It has only half the buses it needs for public transport (that\xe2\x80\x99s the lowest level in\xe2\x80\xa6 https://t.co/zxryMMIWG1',1,None,511,868,-0.041666667,0
11/6/2019 6:01,"b'RT @Mukeshkashyap90: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,\xe2\x80\xa6'",7,None,5700,479,-0.075,0
11/6/2019 6:01,"b'RT @PumpiNsui: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. W\xe2\x80\xa6'",9,None,2846,930,-0.075,0
11/6/2019 6:01,b'RT @PumpiNsui: Congress government under Sheila Dikshit increased the green Cover in Delhi by 22%. AAP Government should present a white pa\xe2\x80\xa6',19,None,2846,930,-0.066666667,0
11/6/2019 6:01,b'RT @Mukeshkashyap90: .@INCIndia Government increased green cover. \nBut #AAPBJPchokeDelhi https://t.co/780cA4vmUf',20,AAPBJPchokeDelhi,1072,641,-0.2,0
11/6/2019 6:01,b'RT @Mukeshkashyap90: .@INCIndia Government increased green cover. \nBut #AAPBJPchokeDelhi https://t.co/780cA4vmUf',20,AAPBJPchokeDelhi,23,92,-0.2,0
11/6/2019 6:01,b'RT @Vidyaraj51: AAP should come clean and inform the people about the steps it has taken to actually prevent pollution in \nDelhi. #AAPBJPch\xe2\x80\xa6',11,None,969,1161,0.183333333,4
11/6/2019 6:01,"b'RT @INCGhogha: DTC fleet goes down, Pollution goes up.\n\n#AAPBJPchokeDelhi https://t.co/5eZh62Trne'",2,AAPBJPchokeDelhi,5700,479,-0.155555556,0
11/6/2019 6:01,"b""RT @RahulKajalRG: #AAPBJPchokeDelhi While the BJP govt at central level should've also sprung in action to deal with the crisis, union mini\xe2\x80\xa6""",10,AAPBJPchokeDelhi,174,355,0.05,4
11/6/2019 6:01,b'RT @Vidyaraj51: AAP Government is busy blaming the neighbouring states for pollution in Delhi instead of focusing on resolving d issue at t\xe2\x80\xa6',5,None,5700,479,0.1,4
11/6/2019 6:01,b'RT @nagma_morarji: #AAPBJPchokeDelhi\nOur national capital Delhi is facing severe air pollution. Situation is very grim and people not safe\xe2\x80\xa6',35,AAPBJPchokeDelhi,33,199,-0.625,0
11/6/2019 6:01,"b'RT @DilawarIT: Public transportation is awful, AAP government is responsible.\n\n#AAPBJPchokeDelhi #AAPBJPChokeDelhi https://t.co/tjH8ZyR9Pg'",8,AAPBJPchokeDelhi,2846,930,-0.266666667,0
11/6/2019 6:01,"b""RT @DilawarIT: Congress's government increased green cover in Delhi to reduce pollution.\n\n#AAPBJPchokeDelhi https://t.co/gQAoSBG0OH""",16,AAPBJPchokeDelhi,2846,930,-0.2,0
11/6/2019 6:01,"b'Every time Delhi High Court came to the rescue : In Dec 2018 Delhi high court, took suo-motu notice of a fire in so\xe2\x80\xa6 https://t.co/3Pcd0uB0PJ'",1,None,511,868,0.16,4
11/6/2019 6:01,"b'RT @PumpiNsui: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. W\xe2\x80\xa6'",9,None,102,323,-0.075,0
11/6/2019 6:01,b'RT @Nattashasharrma: Delhi chokes as pollution levels hits high.\nSever AQI observed on 4th November 2019\n\n#AAPBJPchokeDelhi\n@ajaymaken @Lam\xe2\x80\xa6',23,AAPBJPchokeDelhi,26111,2004,0.16,4
11/6/2019 6:01,b'RT @PumpiNsui: Congress gave clean and green Delhi.\n\nMoAAP gave choked the Delhi with toxic smog by playing with sowing cycle without study\xe2\x80\xa6',3,None,102,323,0.083333333,4
11/6/2019 6:01,"b'RT @mdbaid: Once Delhi was known as Green city. Sheila Dikshit has worked for it.\n\nNow we have ""bahanebaz"" Sarkar.\n#AAPBJPchokeDelhi'",42,AAPBJPchokeDelhi,23,92,-0.2,0
11/6/2019 6:01,"b'RT @INCIndia: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. Wh\xe2\x80\xa6'",250,None,1482,1636,-0.075,0
11/6/2019 6:01,"b'RT @Nattashasharrma: Under CM @SheilaDikshit,Delhi emerged as the greenest capital city in the world with a 22% increase in green cover. #A\xe2\x80\xa6'",19,None,5700,479,-0.2,0
11/6/2019 6:01,"b""RT @nagma_morarji: Stubble burning accounts for a small proportion of Delhi's pollution but AAP govt keeps blaming Punjab &amp; Haryana governm\xe2\x80\xa6""",59,None,33,199,-0.25,0
11/6/2019 6:01,b'RTI reply reveals AAP government in Delhi has not spent almost 80% of the Green Tax collected in last four years\xe2\x80\xa6 https://t.co/FdVA3EJCpO',3,None,518,305,-0.05,0
11/6/2019 6:00,b'RT @bhmalii: Our national capital Delhi is facing severe air pollution. Situation is very grim and people not safe inside their own homes.\xe2\x80\xa6',1,None,2065,2004,-0.216666667,0
11/6/2019 6:00,"b'RT @INCIndia: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. Wh\xe2\x80\xa6'",250,None,345,373,-0.075,0
11/6/2019 6:00,b'RT @Nattashasharrma: Delhi chokes as pollution levels hits high.\nSever AQI observed on 4th November 2019\n\n#AAPBJPchokeDelhi\n@ajaymaken @Lam\xe2\x80\xa6',23,AAPBJPchokeDelhi,5700,479,0.16,4
11/6/2019 6:00,"b'RT @bhmalii: How Sheila Dikshit rolled out the world\xe2\x80\x99s biggest clean air project. \n\nBlaming &amp; Nitpicking is easy and working is Hard, Hope\xe2\x80\xa6'",1,None,2065,2004,0.169444444,4
11/6/2019 6:00,"b""RT @KilaFateh: Stubble Burning Caused 27% Of Delhi Pollution, Will Improve Soon: Report - NDTV\n\nWhat's the action plan on 63% pollution tha\xe2\x80\xa6""",10,None,23307,1164,0.1,4
11/6/2019 6:00,"b""RT @DilawarIT: Congress's government increased green cover in Delhi to reduce pollution.\n\n#AAPBJPchokeDelhi https://t.co/gQAoSBG0OH""",17,AAPBJPchokeDelhi,23307,1164,-0.2,0
11/6/2019 6:00,"b""RT @DilawarIT: Congress's government increased green cover in Delhi to reduce pollution.\n\n#AAPBJPchokeDelhi https://t.co/gQAoSBG0OH""",17,AAPBJPchokeDelhi,969,1161,-0.2,0
11/6/2019 6:00,"b'RT @INCIndia: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. Wh\xe2\x80\xa6'",250,None,872,255,-0.075,0
11/6/2019 6:00,"b'RT @PumpiNsui: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. W\xe2\x80\xa6'",9,None,872,255,-0.075,0
11/6/2019 6:00,b'RT @Vidyaraj51: AAP should come clean and inform the people about the steps it has taken to actually prevent pollution in \nDelhi. #AAPBJPch\xe2\x80\xa6',11,None,23307,1164,0.183333333,4
11/6/2019 6:00,b'RT @MehekF: Just blaming farmers and not doing anything for Delhi. AAP wasted hundreds of crores on self advt.\n#AAPBJPchokeDelhi https://t.\xe2\x80\xa6',30,AAPBJPchokeDelhi,23307,1164,-0.2,0
11/6/2019 6:00,b'RT @Mukeshkashyap90: .@INCIndia Government increased green cover. \nBut #AAPBJPchokeDelhi https://t.co/780cA4vmUf',20,AAPBJPchokeDelhi,23307,1164,-0.2,0
11/6/2019 6:00,"b""RT @KilaFateh: Stubble Burning Caused 27% Of Delhi Pollution, Will Improve Soon: Report - NDTV\n\nWhat's the action plan on 63% pollution tha\xe2\x80\xa6""",10,None,1966,792,0.1,4
11/6/2019 6:00,"b'RT @mdbaid: Once Delhi was known as Green city. Sheila Dikshit has worked for it.\n\nNow we have ""bahanebaz"" Sarkar.\n#AAPBJPchokeDelhi'",42,AAPBJPchokeDelhi,23307,1164,-0.2,0
11/6/2019 6:00,b'RT @ShahNawazKhanMM: #AAPBJPchokeDelhi  Hazardous air pollution is becoming capital punishment in New Delhi. https://t.co/kLZdWWIncW',28,AAPBJPchokeDelhi,111,31,0.395454545,4
11/6/2019 5:59,"b'RT @SaralPatel: How Sheila Dikshit rolled out the world\xe2\x80\x99s biggest clean air project. \n\nBlaming &amp; Nitpicking is easy and working is Hard, Ho\xe2\x80\xa6'",160,None,23307,1164,0.169444444,4
11/6/2019 5:59,"b'RT @RuchiraC: Supreme Court has asked the Delhi govt about the ""logic"" behind the odd-even scheme and ordered it produce data to prove that\xe2\x80\xa6'",60,None,23307,1164,-0.283333333,0
11/6/2019 5:59,"b'RT @SaralPatel: How Sheila Dikshit rolled out the world\xe2\x80\x99s biggest clean air project. \n\nBlaming &amp; Nitpicking is easy and working is Hard, Ho\xe2\x80\xa6'",160,None,4124,1381,0.169444444,4
11/6/2019 5:59,"b'RT @INCDelhi: Every time Delhi High Court came to the rescue : In Dec 2018 Delhi high court, took suo-motu notice of a fire in south Delhi,\xe2\x80\xa6'",69,None,23307,1164,0.16,4
11/6/2019 5:59,"b'RT @INCIndia: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. Wh\xe2\x80\xa6'",250,None,2611,2898,-0.075,0
11/6/2019 5:59,"b'RT @RuchiraC: Supreme Court has asked the Delhi govt about the ""logic"" behind the odd-even scheme and ordered it produce data to prove that\xe2\x80\xa6'",60,None,12162,198,-0.283333333,0
11/6/2019 5:59,"b""RT @DilawarIT: Congress's government increased green cover in Delhi to reduce pollution.\n\n#AAPBJPchokeDelhi https://t.co/gQAoSBG0OH""",17,AAPBJPchokeDelhi,4124,1381,-0.2,0
11/6/2019 5:59,"b'RT @INCIndia: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. Wh\xe2\x80\xa6'",250,None,24797,1250,-0.075,0
11/6/2019 5:59,b'RT @PumpiNsui: Congress government under Sheila Dikshit increased the green Cover in Delhi by 22%. AAP Government should present a white pa\xe2\x80\xa6',19,None,872,255,-0.066666667,0
11/6/2019 5:59,"b""RT @VenuHPMC: #AAPBJPchokeDelhi While the BJP govt at central level should've also sprung in action to deal with the crisis, union minister\xe2\x80\xa6""",7,AAPBJPchokeDelhi,872,255,0.05,4
11/6/2019 5:59,"b'RT @SaralPatel: How Sheila Dikshit rolled out the world\xe2\x80\x99s biggest clean air project. \n\nBlaming &amp; Nitpicking is easy and working is Hard, Ho\xe2\x80\xa6'",160,None,518,305,0.169444444,4
11/6/2019 5:58,b'AAP should come clean and inform the people about the steps it has taken to actually prevent pollution in \nDelhi.\xe2\x80\xa6 https://t.co/uDrz2atmvF',11,None,7335,1070,0.183333333,4
11/6/2019 5:58,"b'RT @Mukeshkashyap90: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,\xe2\x80\xa6'",7,None,872,255,-0.075,0
11/6/2019 5:58,"b'As the air quality reaches severe level in NCR, AAP &amp; BJP engage in the usual passing the buck game &amp; blame farmers\xe2\x80\xa6 https://t.co/YQ1LyjLVTq'",5,None,388,192,-0.325,0
11/6/2019 5:58,b'Delhi chokes as pollution levels hits high.\nSever AQI observed on 4th November 2019\n\n#AAPBJPchokeDelhi\n@ajaymaken\xe2\x80\xa6 https://t.co/uW2x4rQ0YB',23,AAPBJPchokeDelhi,7393,415,0.16,4
11/6/2019 5:58,b'RT @radhacharandas: #AAPBJPchokeDelhi\nNo doubt the intelligent Dr. Manmohan Singh said that Modi as PM of India would be a national disaster',15,AAPBJPchokeDelhi,92,120,0.8,4
11/6/2019 5:58,"b'RT @INCIndia: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. Wh\xe2\x80\xa6'",250,None,11121,141,-0.075,0
11/6/2019 5:58,b'AAP Government is busy blaming the neighbouring states for pollution in Delhi instead of focusing on resolving d is\xe2\x80\xa6 https://t.co/XE1lOivteB',5,None,7335,1070,0.1,4
11/6/2019 5:58,"b""Congress's government increased green cover in Delhi to reduce pollution.\n\n#AAPBJPchokeDelhi https://t.co/gQAoSBG0OH""",17,AAPBJPchokeDelhi,4559,3417,-0.2,0
11/6/2019 5:57,"b'#AAPBJPchokeDelhi\nCongress govts increased green cover in Delhi to reduce pollution, green cover has declined after\xe2\x80\xa6 https://t.co/uFLrplKda7'",4,AAPBJPchokeDelhi,643,1513,-0.2,0
11/6/2019 5:57,"b'DTC fleet goes down, Pollution goes up.\n\n#AAPBJPchokeDelhi https://t.co/5eZh62Trne'",2,AAPBJPchokeDelhi,799,204,-0.155555556,0
11/6/2019 5:57,b'RT @PumpiNsui: Delhi chokes as pollution levels hits high.\nSever AQI observed on 4th November 2019\n\n#AAPBJPchokeDelhi https://t.co/QsOZ1Fgh\xe2\x80\xa6',9,AAPBJPchokeDelhi,727,107,0.16,4
11/6/2019 5:57,b'RT @exhortofgeeta: Delhi was a much greener and cleaner Delhi when Shiela ji was CM as her priority was development but the blame game of b\xe2\x80\xa6',36,None,1144,2742,-0.1,0
11/6/2019 5:57,b'RT @ShahNawazKhanMM: #AAPBJPchokeDelhi  Hazardous air pollution is becoming capital punishment in New Delhi. https://t.co/kLZdWWIncW',28,AAPBJPchokeDelhi,88,165,0.395454545,4
11/6/2019 5:57,"b'Public transportation is awful, AAP government is responsible.\n\n#AAPBJPchokeDelhi #AAPBJPChokeDelhi https://t.co/tjH8ZyR9Pg'",8,AAPBJPchokeDelhi,4559,3417,-0.266666667,0
11/6/2019 5:57,"b'RT @bhmalii: Once Delhi was known as Green city. Sheila Dikshit has worked for it.\n\nNow we have ""bahanebaz"" Sarkar.\n#AAPBJPchokeDelhi'",1,AAPBJPchokeDelhi,2065,2004,-0.2,0
11/6/2019 5:57,"b'Delhi has been trapped in political between Center and State Govt, as a result air pollution problem never gets sol\xe2\x80\xa6 https://t.co/eXEp9t3Kk2'",0,None,511,868,-0.1,0
11/6/2019 5:56,"b'RT @INCIndia: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. Wh\xe2\x80\xa6'",250,None,24,41,-0.075,0
11/6/2019 5:56,b'RT @VenuHPMC: #AAPBJPchokeDelhi \nOur national capital Delhi is facing severe air pollution. Situation is very grim and people not safe insi\xe2\x80\xa6',5,AAPBJPchokeDelhi,491,293,-0.625,0
11/6/2019 5:56,"b""RT @VenuHPMC: #AAPBJPchokeDelhi Stubble burning accounts for a small proportion of Delhi's pollution but AAP govt keeps blaming Punjab &amp; Ha\xe2\x80\xa6""",5,AAPBJPchokeDelhi,262,1750,-0.25,0
11/6/2019 5:56,b'RT @PumpiNsui: #AAPBJPchokeDelhi\nOur national capital Delhi is facing severe air pollution. Situation is very grim and people not safe insi\xe2\x80\xa6',5,AAPBJPchokeDelhi,4559,3417,-0.625,0
11/6/2019 5:56,b'NGT slaps delhi government with rs 25 crore fine for \xe2\x80\x98failing to check pollution in Delhi. \n\n#AAPBJPchokeDelhi\n\nhttps://t.co/qUBpeqUcJU',0,AAPBJPchokeDelhi,511,868,0.416666667,4
11/6/2019 5:56,"b'RT @SaralPatel: How Sheila Dikshit rolled out the world\xe2\x80\x99s biggest clean air project. \n\nBlaming &amp; Nitpicking is easy and working is Hard, Ho\xe2\x80\xa6'",160,None,5477,129,0.169444444,4
11/6/2019 5:56,b'RT @PumpiNsui: Delhi chokes as pollution levels hits high.\nSever AQI observed on 4th November 2019\n\n#AAPBJPchokeDelhi https://t.co/QsOZ1Fgh\xe2\x80\xa6',9,AAPBJPchokeDelhi,491,293,0.16,4
11/6/2019 5:56,b'RT @PumpiNsui: Congress government under Sheila Dikshit increased the green Cover in Delhi by 22%. AAP Government should present a white pa\xe2\x80\xa6',19,None,4559,3417,-0.066666667,0
11/6/2019 5:56,b'RT @KilaFateh: While Delhi is suffering the deadly pollution both aap and bjp are playing games to fool people\n#AAPBJPchokeDelhi https://t.\xe2\x80\xa6',18,AAPBJPchokeDelhi,4559,3417,-0.2,0
11/6/2019 5:56,"b'RT @VinayDokania: Classic: Yoga instructor in Delhi booked for attempted murder for saying, ""Take a deep breath.""\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\n\n#AAPBJPchokeDelhi'",5,AAPBJPchokeDelhi,491,293,0.083333333,4
11/6/2019 5:56,b'RT @maqbool_sm: Congress gave clean and green Delhi.\n\nMoAAP gave choked the Delhi with toxic smog by playing with sowing cycle without stud\xe2\x80\xa6',14,None,563,82,0.083333333,4
11/6/2019 5:56,b'RT @KilaFateh: Sick people are aplenty in bip\nInstead of working for decrease in pollution these aap and bjp leaders are trying to give idi\xe2\x80\xa6',19,None,4559,3417,-0.714285714,0
11/6/2019 5:56,"b""RT @RahulKajalRG: #AAPBJPchokeDelhi While the BJP govt at central level should've also sprung in action to deal with the crisis, union mini\xe2\x80\xa6""",10,AAPBJPchokeDelhi,491,293,0.05,4
11/6/2019 5:56,b'RT @Mukeshkashyap90: Delhi chokes as pollution levels hits high.\nSever AQI observed on 4th November 2019\n\n#AAPBJPchokeDelhi\n\n@IYC @DelhiPYC\xe2\x80\xa6',6,AAPBJPchokeDelhi,491,293,0.16,4
11/6/2019 5:56,b'RT @Mukeshkashyap90: DTC fleet goes down \xe2\xac\x87\xef\xb8\x8f\nPollution goes up .\xe2\xac\x86\xef\xb8\x8f #AAPBJPchokeDelhi https://t.co/dXIMSSkmRt',12,AAPBJPchokeDelhi,4559,3417,-0.155555556,0
11/6/2019 5:56,"b'Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to\xe2\x80\xa6 https://t.co/6vzZM4AcKR'",7,None,2039,3294,-0.075,0
11/6/2019 5:56,b'RT @INCDelhi: AAP Government is busy blaming the neighbouring states for pollution in Delhi instead of focusing on resolving the issue at t\xe2\x80\xa6',38,None,491,293,0.1,4
11/6/2019 5:56,b'RT @ArunDevilz: Odd even is not for to fight pollution problem it\xe2\x80\x99s just a political stunt by Kejriwal which is hence proved by the hoardin\xe2\x80\xa6',10,None,969,1161,-0.083333333,0
11/6/2019 5:55,"b'RT @Nattashasharrma: Under CM @SheilaDikshit,Delhi emerged as the greenest capital city in the world with a 22% increase in green cover. #A\xe2\x80\xa6'",19,None,491,293,-0.2,0
11/6/2019 5:55,b'RT @SaralPatel: Congress government under Sheila Dikshit increased the green Cover in Delhi by 22%. AAP Government should present a white p\xe2\x80\xa6',31,None,4559,3417,-0.066666667,0
11/6/2019 5:55,"b'RT @INCIndia: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. Wh\xe2\x80\xa6'",250,None,4559,3417,-0.075,0
11/6/2019 5:55,"b""Kejriwal Govt Fails to Use Rs 787 Crore 'Green Funds : Instead Blames Centre For Blocking Projects.\xe2\x80\xa6 https://t.co/dOTVEZ0Ffu""",0,None,511,868,-0.35,0
11/6/2019 5:55,"b""RT @chinmoyee5: Delhi's Air Quality Index (AQI) levels crossed hazardous levels. The Supreme Court took a serious view of the lapses in con\xe2\x80\xa6""",1,None,1072,641,0.133333333,4
11/6/2019 5:55,"b'RT @INCDelhi: Every time Delhi High Court came to the rescue : In Dec 2018 Delhi high court, took suo-motu notice of a fire in south Delhi,\xe2\x80\xa6'",69,None,13,392,0.16,4
11/6/2019 5:55,"b""RT @VenuHPMC: #AAPBJPchokeDelhi While the BJP govt at central level should've also sprung in action to deal with the crisis, union minister\xe2\x80\xa6""",7,AAPBJPchokeDelhi,491,293,0.05,4
11/6/2019 5:55,b'RT @INCGhogha: Congress government started Delhi Metro to give daily commuters a comfortable mode of transportation.\n\nAAP government hiked\xe2\x80\xa6',3,None,4559,3417,0.2,4
11/6/2019 5:55,"b'RT @INCIndia: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. Wh\xe2\x80\xa6'",250,None,2039,3294,-0.075,0
11/6/2019 5:55,b'Odd-even is not to fight pollution problem it\xe2\x80\x99s just a political stunt by Kejriwal which is hence proved by the hoa\xe2\x80\xa6 https://t.co/5rwwKWF4dg',0,None,4559,3417,-0.083333333,0
11/6/2019 5:55,b'RT @nagma_morarji: #AAPBJPchokeDelhi\nOur national capital Delhi is facing severe air pollution. Situation is very grim and people not safe\xe2\x80\xa6',35,AAPBJPchokeDelhi,3954,753,-0.625,0
11/6/2019 5:55,"b'Under CM @SheilaDikshit,Delhi emerged as the greenest capital city in the world with a 22% increase in green cover.\xe2\x80\xa6 https://t.co/W4dV9pC3Tp'",19,None,7393,415,-0.2,0
11/6/2019 5:55,"b""Congress government in Delhi used taxpayer's money for the Development of city.\n\nAAP government spent hundreds of t\xe2\x80\xa6 https://t.co/5gUuWuzEuY""",0,None,799,204,-0.1,0
11/6/2019 5:55,"b'RT @INCIndia: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. Wh\xe2\x80\xa6'",250,None,248,33,-0.075,0
11/6/2019 5:55,b'RT @INCDelhi: AAP Government is busy blaming the neighbouring states for pollution in Delhi instead of focusing on resolving the issue at t\xe2\x80\xa6',38,None,102,323,0.1,4
11/6/2019 5:55,b'RT @PumpiNsui: Delhi  has become a gas chamber One cannot breathe So many respiratory health issues are a cause of concern for people but t\xe2\x80\xa6',10,None,916,651,0.5,4
11/6/2019 5:54,b'RT @PumpiNsui: Delhi was a much greener and cleaner Delhi when Shiela ji was CM as her priority was development but the blame game of both\xe2\x80\xa6',6,None,80,389,-0.1,0
11/6/2019 5:54,"b'RT @VenuHPMC: #AAPBJPchokeDelhi Situation is so bad that, the Environment Pollution Authority has declared a public health emergency.'",8,AAPBJPchokeDelhi,916,651,-0.35,0
11/6/2019 5:54,b'RT @KilaFateh: Sick people are aplenty in bip\nInstead of working for decrease in pollution these aap and bjp leaders are trying to give idi\xe2\x80\xa6',19,None,3954,753,-0.714285714,0
11/6/2019 5:54,b'RT @VenuHPMC: #AAPBJPchokeDelhi AAP Government is busy blaming the neighbouring states for pollution in Delhi instead of focusing on resolv\xe2\x80\xa6',6,AAPBJPchokeDelhi,916,651,0.1,4
11/6/2019 5:54,"b'RT @SaralPatel: How Sheila Dikshit rolled out the world\xe2\x80\x99s biggest clean air project. \n\nBlaming &amp; Nitpicking is easy and working is Hard, Ho\xe2\x80\xa6'",160,None,1953,4996,0.169444444,4
11/6/2019 5:54,"b'RT @INCIndia: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. Wh\xe2\x80\xa6'",250,None,111,153,-0.075,0
11/6/2019 5:54,b'Congress gave clean and green Delhi.\n\nMoAAP gave choked the Delhi with toxic smog by playing with sowing cycle with\xe2\x80\xa6 https://t.co/u7nJ48zIte',9,None,2039,3294,0.083333333,4
11/6/2019 5:54,b'RT @PumpiNsui: Delhi chokes as pollution levels hits high.\nSever AQI observed on 4th November 2019\n\n#AAPBJPchokeDelhi https://t.co/QsOZ1Fgh\xe2\x80\xa6',9,AAPBJPchokeDelhi,80,389,0.16,4
11/6/2019 5:54,b'RT @INCDelhi: AAP Government is busy blaming the neighbouring states for pollution in Delhi instead of focusing on resolving the issue at t\xe2\x80\xa6',38,None,1173,4511,0.1,4
11/6/2019 5:54,"b""RT @MATTSMATTS: \xf0\x9f\x92\xa0Eat Carrots, \n\xf0\x9f\x92\xa0Listen to Music and \n\xf0\x9f\x92\xa0Do Yajna': \n\xf0\x9f\x92\xa01000 other stupid ideas\nHow India's Netas Want Us to Counter Delhi's Air\xe2\x80\xa6""",1,None,1482,1636,-0.4625,0
11/6/2019 5:54,"b'#AAPBJPchokeDelhi Even Supreme Court questioned Delhi govt about the ""logic"" behind the odd-even scheme and ordered\xe2\x80\xa6 https://t.co/WGCmnBLvLV'",0,AAPBJPchokeDelhi,916,651,-0.283333333,0
11/6/2019 5:54,b'RT @PumpiNsui: Delhi  has become a gas chamber One cannot breathe So many respiratory health issues are a cause of concern for people but t\xe2\x80\xa6',10,None,80,389,0.5,4
11/6/2019 5:54,"b'Actions would improve the quality not Blame-Game.\n\nStubble Burning Caused 27% Of Delhi Pollution, Will Improve Soon\xe2\x80\xa6 https://t.co/rYfKbvRoKB'",1,None,24797,1250,-0.4,0
11/6/2019 5:54,b'RT @PumpiNsui: #AAPBJPchokeDelhi\nOur national capital Delhi is facing severe air pollution. Situation is very grim and people not safe insi\xe2\x80\xa6',5,AAPBJPchokeDelhi,916,651,-0.625,0
11/6/2019 5:54,b'RT @Mukeshkashyap90: Delhi chokes as pollution levels hits high.\nSever AQI observed on 4th November 2019\n\n#AAPBJPchokeDelhi\n\n@IYC @DelhiPYC\xe2\x80\xa6',6,AAPBJPchokeDelhi,969,1161,0.16,4
11/6/2019 5:54,b'RT @VenuHPMC: #AAPBJPchokeDelhi \nOur national capital Delhi is facing severe air pollution. Situation is very grim and people not safe insi\xe2\x80\xa6',5,AAPBJPchokeDelhi,11054,25,-0.625,0
11/6/2019 5:54,"b'RT @VenuHPMC: #AAPBJPchokeDelhi Situation is so bad that, the Environment Pollution Authority has declared a public health emergency.'",8,AAPBJPchokeDelhi,11054,25,-0.35,0
11/6/2019 5:54,b'RT @VenuHPMC: #AAPBJPchokeDelhi AAP Government is busy blaming the neighbouring states for pollution in Delhi instead of focusing on resolv\xe2\x80\xa6',6,AAPBJPchokeDelhi,11054,25,0.1,4
11/6/2019 5:54,"b""RT @VenuHPMC: #AAPBJPchokeDelhi Stubble burning accounts for a small proportion of Delhi's pollution but AAP govt keeps blaming Punjab &amp; Ha\xe2\x80\xa6""",5,AAPBJPchokeDelhi,916,651,-0.25,0
11/6/2019 5:54,"b'RT @INCIndia: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. Wh\xe2\x80\xa6'",250,None,7814,1892,-0.075,0
